date,make,model,year,transmission,fuel_type,mileage,region,sale_amount
2022-11-06,Audi,Q5,2021,Automatic,Electric,6318,Ulster,44100
2023-01-13,Audi,A3,2016,Manual,Diesel,60171,Leinster,15300
2023-04-30,Audi,A1,2019,Manual,Petrol,27200,Leinster,16100
2022-11-11,Audi,A4,2021,Automatic,Diesel,1800,Leinster,32400
2023-03-10,Audi,A1,2018,Manual,Petrol,27000,Munster,17200
2022-06-07,Audi,A6,2017,Semi-Auto,D,68630,Munster,17400
2023-03-16,Audi,A3,2021,Automatic,P,10434,Munster,27600
2023-03-16,Audi,A6,2019,Semi-Auto,Diesel,28800,Connacht,26600
2022-11-29,Audi,A4,2021,Automatic,E,3955,Leinster,39000
2022-09-02,Audi,A5,2021,Auto,Electric,2594,Connacht,50700
2022-07-10,Audi,Q3,2017,Semi-Auto,Diesel,34756,Ulster,17700
2023-02-11,Audi,Q3,2021,Manual,P,3000,Munster,32400
2022-12-16,Audi,Q2,2021,Manual,Electric,3600,Leinster,31400
2022-05-31,Audi,A5,2017,Automatic,Diesel,43828,Connacht,22100
2023-02-02,Audi,A1,2021,Manual,Petrol,5017,Connacht,25800
2022-12-01,Audi,A4,2019,Manual,Petrol,8000,Leinster,22600
2022-10-02,Audi,A5,2021,Semi-Auto,Diesel,1400,Ulster,33600
2022-08-05,Audi,Q3,2018,Manual,Diesel,32331,Connacht,21800
2023-02-27,Audi,A6,2018,Semi-Auto,Diesel,17359,Ulster,23100
2022-09-27,Audi,A1,2019,Manual,Petrol,12500,Ulster,18600
2022-06-08,Audi,Q3,2018,Semi-Auto,Diesel,29700,Connacht,24700
2022-10-13,Audi,A3,2010,Manual,P,82000,Connacht,4200
2023-03-08,Audi,Q5,2022,Semi-Auto,Petrol,5023,Leinster,48000
2023-03-10,Audi,A1,2018,Manual,Petrol,17221,Leinster,16500
2022-07-02,Audi,A3,2019,Manual,Petrol,23365,Munster,27000
2022-05-25,Audi,A1,2019,Manual,Petrol,17667,Connacht,17400
2022-12-31,Audi,A6,2020,Semi-Auto,E,6881,Leinster,37000
2022-08-02,Audi,A5,2016,Semi-Auto,Diesel,62558,Leinster,18200
2022-12-10,Audi,A3,2016,Manual,Diesel,60499,Leinster,9100
2022-05-30,Audi,Q2,2021,Automatic,P,5295,Connacht,32200
2022-10-13,Audi,Q2,2021,Manual,E,5398,Leinster,30400
2022-05-07,Audi,A3,2021,Manual,E,4538,Leinster,29800
2022-07-13,Audi,Q3,2017,Automatic,Diesel,66977,Leinster,19000
2022-07-24,Audi,A1,2019,Semi-Auto,P,26018,Ulster,25200
2022-05-17,Audi,Q3,2017,Manual,Diesel,45748,Connacht,18000
2023-02-28,Audi,Q2,2019,Semi-Auto,Petrol,7650,Leinster,29300
2022-07-06,Audi,A4,2016,Manual,D,30108,Leinster,15500
2023-02-23,Audi,Q2,2021,Semi-Auto,Petrol,10384,Connacht,33500
2022-08-22,Audi,Q5,2018,Semi-Auto,Diesel,49421,Leinster,30200
2022-06-25,Audi,A1,2017,Manual,Petrol,54000,Connacht,14200
2023-04-06,Audi,Q5,2021,Semi-Auto,E,5376,Connacht,52400
2023-04-01,Audi,A6,2021,Semi-Auto,Diesel,5978,Leinster,38300
2022-09-03,Audi,A4,2020,Semi-Auto,P,12876,Leinster,24900
2023-02-15,Audi,A4,2020,Manual,Electric,13420,Munster,24700
2022-08-04,Audi,A3,2016,Manual,Petrol,33960,Connacht,14300
2022-11-03,Audi,Q3,2021,Manual,Diesel,4550,Leinster,37600
2022-10-26,Audi,A4,2022,Automatic,Petrol,5500,Leinster,62400
2022-10-01,Audi,Q5,2020,Semi-Auto,Petrol,29289,Leinster,37200
2022-08-07,Audi,Q3,2022,Semi-Auto,Diesel,1349,Leinster,34200
2023-03-05,Audi,Q5,2021,Auto,Electric,1490,Munster,63700
2022-08-15,Audi,Q2,2019,Semi-Auto,Petrol,22895,Leinster,23200
2022-06-12,Audi,Q3,2017,Semi-Auto,Petrol,23160,Munster,19200
2023-01-06,Audi,A4,2017,Automatic,Petrol,79813,Munster,11400
2022-05-03,Audi,A3,2019,Semi-Auto,Diesel,29422,Ulster,19200
2022-07-14,Audi,Q3,2017,Automatic,Petrol,32500,Ulster,24700
2022-09-25,Audi,A5,2021,Semi-Auto,Electric,5000,Munster,40500
2022-12-08,Audi,Q5,2021,Automatic,Electric,1472,Leinster,51800
2022-11-09,Audi,Q5,2018,Semi-Auto,Diesel,31031,Connacht,40900
2022-12-11,Audi,Q3,2018,Manual,Diesel,28058,Leinster,20300
2023-04-24,Audi,Q3,2020,Manual,Petrol,9750,Munster,29200
2022-12-12,Audi,A6,2020,Semi-Auto,Diesel,15866,Ulster,27600
2023-03-12,Audi,A5,2022,Semi-Auto,Petrol,2000,Connacht,45500
2022-07-06,Audi,Q5,2021,Automatic,Electric,5074,Leinster,41600
2022-07-15,Audi,A1,2019,Manual,Petrol,44298,Leinster,15700
2022-10-06,Audi,A3,2015,Manual,Diesel,30744,Munster,15600
2022-11-29,Audi,A1,2019,Manual,Petrol,20910,Leinster,14600
2023-04-02,Audi,A1,2019,Manual,Petrol,17677,Connacht,18800
2022-08-15,Audi,Q3,2019,Semi-Auto,Petrol,27765,Leinster,26000
2023-01-23,Audi,A4,2018,Manual,Petrol,17356,Leinster,16800
2022-05-19,Audi,A5,2021,Semi-Auto,Electric,5400,Leinster,36400
2022-05-06,Audi,A5,2016,Manual,Diesel,90200,Leinster,13000
2022-05-17,Audi,A3,2018,Manual,Petrol,18208,Leinster,16200
2023-04-01,Audi,Q3,2019,Manual,Diesel,20473,Connacht,21600
2022-09-05,Audi,A6,2019,Automatic,Diesel,37428,Leinster,26000
2022-10-31,Audi,A3,2018,Manual,Diesel,32040,Munster,16800
2023-03-27,Audi,A3,2018,Manual,Petrol,19318,Leinster,19900
2022-11-10,Audi,A6,2021,Semi-Auto,Electric,4766,Connacht,41300
2023-01-05,Audi,Q2,2021,Manual,Petrol,4550,Leinster,33100
2022-10-31,Audi,A3,2021,Semi-Auto,Petrol,14429,Leinster,31500
2022-09-11,Audi,Q2,2020,Semi-Auto,Petrol,14168,Connacht,28600
2022-05-18,Audi,A4,2019,Manual,Diesel,26831,Munster,19700
2022-09-03,Audi,Q2,2021,Manual,Electric,967,Leinster,36500
2023-01-27,Audi,A6,2021,Auto,Electric,7508,Leinster,49600
2022-07-04,Audi,Q3,2018,Manual,Diesel,34707,Leinster,23400
2023-02-20,Audi,Q2,2020,Semi-Auto,P,8929,Connacht,29800
2022-07-06,Audi,Q2,2021,Automatic,P,3252,Munster,37200
2023-03-09,Audi,Q3,2018,Manual,Diesel,39919,Connacht,21400
2022-07-09,Audi,Q2,2021,Manual,Petrol,12566,Leinster,25500
2023-04-01,Audi,Q2,2021,Manual,P,6000,Munster,35700
2023-01-16,Audi,A1,2017,Manual,Diesel,18466,Leinster,16500
2022-07-03,Audi,Q3,2019,Semi-Auto,Petrol,19293,Munster,33100
2022-11-26,Audi,A6,2019,Semi-Auto,Petrol,30340,Leinster,46800
2022-07-21,Audi,Q2,2021,Manual,Diesel,1041,Leinster,28800
2023-04-18,Audi,Q2,2021,Manual,Electric,9388,Ulster,25200
2023-01-31,Audi,A4,2020,Semi-Auto,Petrol,13374,Leinster,24200
2022-12-05,Audi,A5,2018,Manual,Diesel,14850,Munster,26000
2022-08-26,Audi,A4,2014,Manual,Diesel,39600,Connacht,13000
2022-05-02,Audi,Q2,2021,Semi-Auto,Petrol,5631,Connacht,36900
2023-04-08,Audi,A4,2019,Semi-Auto,Petrol,39283,Munster,23400
2022-12-13,Audi,A3,2018,Semi-Auto,Diesel,21780,Connacht,16100
2023-03-20,Audi,A3,2017,Automatic,Petrol,43000,Leinster,16800
2022-11-02,Audi,Q3,2022,Manual,Electric,1284,Connacht,42900
2022-09-10,Audi,Q5,2017,Semi-Auto,Diesel,30736,Connacht,29200
2022-12-19,Audi,Q5,2021,Automatic,E,10314,Connacht,44000
2023-03-18,Audi,Q3,2021,Manual,Petrol,1754,Ulster,39100
2022-10-13,Audi,Q2,2021,Manual,Electric,1500,Leinster,33500
2023-04-25,Audi,A3,2017,Semi-Auto,D,57832,Ulster,13700
2022-07-19,Audi,A3,2016,Manual,Diesel,55000,Munster,12200
2023-04-20,Audi,A5,2019,Manual,Diesel,7431,Connacht,26600
2022-05-23,Audi,Q3,2021,Manual,Petrol,1459,Connacht,35100
2022-09-01,Audi,A3,2018,Manual,Diesel,20669,Munster,18900
2023-03-24,Audi,A6,2021,Automatic,Electric,8517,Munster,46200
2022-08-26,Audi,Q3,2021,Automatic,Diesel,1800,Connacht,45900
2023-02-09,Audi,Q3,2019,Semi-Auto,Petrol,21216,Leinster,32200
2023-01-23,Audi,A3,2018,Manual,Diesel,38960,Munster,14300
2022-11-12,Audi,A3,2021,Semi-Auto,Petrol,7508,Munster,34200
2023-04-23,Audi,A3,2021,Manual,E,6000,Munster,25100
2022-11-04,Audi,A5,2019,Manual,Diesel,22567,Ulster,28600
2022-08-17,Audi,Q3,2018,Semi-Auto,Petrol,42302,Leinster,23900
2023-01-29,Audi,A3,2021,Semi-Auto,Petrol,6266,Connacht,35000
2022-10-09,Audi,A3,2014,Manual,Diesel,51156,Leinster,12400
2022-05-28,Audi,A5,2021,Automatic,Electric,5415,Connacht,35000
2022-06-07,Audi,A1,2018,,Petrol,50665,Connacht,16100
2022-06-23,Audi,Q2,2022,Manual,Petrol,4875,Connacht,33800
2022-05-08,Audi,A4,2017,Manual,Diesel,36081,Connacht,16500
2023-02-16,Audi,A4,2021,Automatic,Petrol,6033,Connacht,41900
2022-12-31,Audi,A4,2019,Semi-Auto,Diesel,35583,Leinster,24000
2022-05-11,Audi,Q3,2021,Semi-Auto,,12929,Leinster,36000
2022-07-11,Audi,A6,2018,Semi-Auto,D,32951,Connacht,25100
2022-12-21,Audi,A3,2021,Manual,Electric,5965,Leinster,28600
2023-03-27,Audi,A3,2020,Automatic,Electric,7007,Leinster,26600
2022-07-24,Audi,Q3,2022,Manual,Electric,3300,Leinster,37700
2023-02-18,Audi,Q3,2021,Automatic,Electric,2720,Munster,39000
2022-08-31,Audi,A5,2019,Semi-Auto,Petrol,17573,Connacht,29300
2022-07-15,Audi,Q3,2017,Semi-Auto,Petrol,30113,Ulster,36700
2022-10-10,Audi,A1,2017,Manual,Petrol,24362,Munster,20700
2022-09-06,Audi,A1,2021,Auto,Electric,5330,Leinster,32200
2023-03-27,Audi,A5,2017,Semi-Auto,Petrol,22408,Leinster,30800
2023-01-18,Audi,Q3,2021,Auto,Electric,1812,Leinster,47400
2022-07-02,Audi,Q3,2018,Manual,D,27930,Leinster,21600
2022-06-06,Audi,A3,2019,Manual,Petrol,44180,Connacht,23800
2022-06-07,Audi,A1,2021,Semi-Auto,Petrol,1758,Connacht,31500
2023-04-07,Audi,A1,2021,Automatic,P,2964,Connacht,28300
2022-06-14,Audi,Q5,2021,Automatic,Diesel,4588,Connacht,45500
2022-05-22,Audi,A6,2020,Semi-Auto,Electric,25200,Munster,29000
2023-04-06,Audi,A4,2019,Manual,Petrol,24500,Leinster,24500
2023-01-05,Audi,A4,2019,Semi-Auto,P,13673,Leinster,26300
2023-03-08,Audi,A3,2021,Semi-Auto,Petrol,6075,Leinster,37600
2022-09-09,Audi,A5,2019,Manual,Diesel,8619,Leinster,27300
2022-09-26,Audi,A1,2017,Manual,P,20912,Munster,13100
2022-07-09,Audi,A1,2016,Manual,Petrol,70796,Munster,10200
2023-02-20,Audi,A6,2018,Automatic,Diesel,51968,Munster,19900
2022-11-05,Audi,A1,2019,Semi-Auto,Petrol,10766,Ulster,22100
2022-11-07,Audi,A4,2019,Manual,Diesel,20918,Leinster,22800
2023-02-19,Audi,A3,2017,Manual,D,49609,Leinster,13000
2022-12-23,Audi,A6,2018,Automatic,Diesel,93240,Ulster,20400
2023-01-25,Audi,A3,2021,Semi-Auto,Diesel,4872,Connacht,29300
2023-04-16,Audi,A3,2018,Auto,Diesel,54225,Connacht,15600
2023-02-11,Audi,A3,2019,Manual,Diesel,25964,Ulster,20500
2022-09-13,Audi,Q3,2021,Automatic,Electric,2461,Munster,37200
2023-02-01,Audi,Q3,2021,Automatic,Petrol,4022,Munster,42000
2022-05-29,Audi,A1,2021,Semi-Auto,Petrol,8652,Munster,23600
2023-01-06,Audi,A3,2019,Manual,Diesel,42647,Leinster,17800
2022-05-17,Audi,A5,2012,Automatic,Petrol,99000,Leinster,7500
2022-12-08,Audi,A6,2020,Semi-Auto,Petrol,29535,Munster,27900
2023-03-31,Audi,A4,2018,Manual,Diesel,87577,Connacht,14000
2022-07-09,Audi,Q3,2022,Semi-Auto,Petrol,3988,Munster,42700
2022-06-12,Audi,Q2,2021,Manual,Petrol,4873,Munster,33600
2022-06-17,Audi,A4,2019,Manual,Diesel,18868,Connacht,29300
2022-08-03,Audi,Q3,2019,Semi-Auto,Petrol,20440,Connacht,31500
2022-09-19,Audi,A3,2021,Semi-Auto,Electric,7241,Connacht,27700
2022-11-23,Audi,A1,2018,Manual,Petrol,19592,Leinster,16700
2023-04-16,Audi,A5,2021,Auto,Electric,2499,Ulster,35900
2023-03-05,Audi,Q3,2019,Manual,Petrol,15380,Munster,26000
2022-11-29,Audi,A3,2021,Manual,Electric,3500,Munster,35700
2023-02-28,Audi,Q5,2021,Semi-Auto,Electric,10440,Ulster,57800
2022-10-25,Audi,Q5,2021,Semi-Auto,E,2712,Leinster,49400
2022-09-27,Audi,Q5,2019,Semi-Auto,Petrol,25902,Leinster,32900
2023-04-19,Audi,A1,2019,Semi-Auto,Petrol,27183,Munster,18800
2022-08-07,Audi,Q2,2021,Manual,Petrol,3024,Munster,33300
2023-03-26,Audi,A4,2022,Automatic,Diesel,2000,Leinster,52500
2022-11-30,Audi,A3,2017,Manual,Diesel,66345,Leinster,12600
2022-11-30,Audi,A4,2018,Manual,D,19037,Leinster,23700
2022-11-25,Audi,A3,2018,Manual,Petrol,16541,Munster,22100
2023-04-02,Audi,A1,2016,Manual,Petrol,50285,Munster,11700
2022-05-05,Audi,A6,2022,Semi-Auto,Diesel,-1,Leinster,52800
2022-05-08,Audi,A3,2021,Automatic,Petrol,8796,Connacht,26000
2022-11-05,Audi,Q3,2017,Manual,D,26685,Munster,24700
2022-10-01,Audi,A1,2018,Manual,Diesel,30938,Ulster,13200
2023-03-08,Audi,A6,2021,Semi-Auto,Diesel,5035,Connacht,43300
2023-01-21,Audi,A3,2019,Semi-Auto,P,8941,Leinster,22100
2022-10-28,Audi,Q3,2018,Semi-Auto,Petrol,20468,Connacht,28000
2023-03-11,Audi,A5,2019,Automatic,Petrol,27168,Connacht,39000
2022-09-02,Audi,Q3,2021,Automatic,Petrol,2700,Leinster,54600
2022-08-06,Audi,A6,2019,Automatic,Diesel,51172,Munster,24700
2023-03-22,Audi,A5,2019,Semi-Auto,Petrol,16479,Connacht,25800
2023-03-13,Audi,Q2,2021,Automatic,Diesel,1757,Leinster,32300
2022-09-01,Audi,A1,2019,Manual,Petrol,7699,Connacht,20900
2022-05-31,Audi,Q2,2020,Manual,Electric,8211,Connacht,22800
2023-03-21,Audi,Q3,2018,Automatic,Diesel,40131,Munster,22400
2022-05-26,Audi,A3,2016,Manual,Diesel,64800,Munster,10500
2022-10-11,Audi,A5,2012,Manual,P,67920,Leinster,8400
2023-02-16,Audi,A4,2018,Manual,Petrol,32950,Leinster,24500
2022-07-16,Audi,A3,2018,Manual,Diesel,31000,Munster,20300
2022-09-28,Audi,A6,2017,Manual,Diesel,70000,Leinster,15400
2022-07-31,Audi,Q2,2019,Semi-Auto,,8879,Ulster,28100
2023-03-24,Audi,A4,2017,Manual,Diesel,20995,Leinster,17900
2022-09-02,Audi,Q2,2021,Semi-Auto,Petrol,6300,Connacht,35700
2022-09-22,Audi,A3,2017,Manual,Diesel,77312,Leinster,13300
2022-06-17,Audi,Q3,2019,Semi-Auto,Petrol,8752,Munster,35500
2022-05-19,Audi,A1,2019,Semi-Auto,Petrol,28722,Munster,17700
2023-03-21,Audi,Q3,2021,Manual,Diesel,1920,Leinster,38900
2022-06-25,Audi,A6,2021,Semi-Auto,Electric,3069,Leinster,41900
2022-06-26,Audi,A5,2020,Semi-Auto,Diesel,26163,Munster,26700
2022-06-10,Audi,Q5,2017,Auto,Diesel,48591,Munster,21600
2022-07-26,Audi,A3,2011,Semi-Auto,Diesel,89280,Leinster,7000
2022-05-06,Audi,Q2,2021,Semi-Auto,Petrol,4425,Munster,30500
2022-12-31,Audi,Q5,2021,Semi-Auto,Electric,7328,Munster,49700
2023-02-23,Audi,Q3,2021,Automatic,Electric,2138,Munster,45900
2023-04-21,Audi,Q5,2020,Semi-Auto,Electric,32707,Connacht,34800
2022-09-13,Audi,A6,2018,Automatic,D,39942,Leinster,20900
2023-03-12,Audi,Q2,2020,Manual,Electric,3523,Connacht,19500
2022-05-23,Audi,Q3,2019,Manual,Diesel,24685,Connacht,23400
2022-05-26,Audi,Q5,2020,Semi-Auto,Petrol,7566,Connacht,59500
2022-10-08,Audi,A3,2016,Manual,Petrol,33000,Munster,16400
2022-09-04,Audi,Q2,2021,Manual,Electric,3636,Ulster,27300
2022-09-01,Audi,A3,2021,Manual,Diesel,3186,Munster,25800
2022-12-27,Audi,A4,2018,Manual,Petrol,32337,Connacht,17800
2022-12-01,Audi,Q2,2021,Manual,Electric,9712,Ulster,22100
2023-02-28,Audi,A1,2019,Manual,,10054,Connacht,16400
2023-04-25,Audi,A3,2019,Manual,Petrol,45600,Munster,18800
2023-04-08,Audi,A4,2019,Semi-Auto,Petrol,44857,Connacht,32900
2023-03-29,Audi,A4,2019,Semi-Auto,Diesel,34200,Munster,22100
2022-10-22,Audi,Q3,2021,Automatic,Electric,1109,Munster,48300
2023-03-14,Audi,A1,2022,Manual,Petrol,1050,Ulster,25300
2023-02-01,Audi,Q5,2019,Automatic,Diesel,15183,Connacht,33000
2023-01-19,Audi,A5,2022,Automatic,Petrol,3000,Leinster,36500
2022-11-20,Audi,A1,2017,Manual,Diesel,31560,Ulster,13800
2022-10-19,Audi,Q3,2017,Manual,Diesel,46525,Ulster,21100
2022-05-31,Audi,A3,2017,Automatic,Petrol,61920,Leinster,21000
2022-06-18,Audi,A4,2021,Semi-Auto,Petrol,4254,Munster,41300
2023-01-13,Audi,A4,2021,Semi-Auto,Petrol,4800,Connacht,35100
2022-07-18,Audi,A6,2018,Semi-Auto,Diesel,46040,Leinster,22700
2022-07-20,Audi,A3,2016,Manual,Petrol,33817,Ulster,15500
2023-04-04,Audi,A6,2019,Semi-Auto,Diesel,39600,Connacht,29200
2023-04-19,Audi,A3,2013,Manual,Diesel,84000,Leinster,8200
2023-03-29,Audi,A6,2018,Semi-Auto,D,15030,Munster,24200
2023-01-11,Audi,Q2,2020,Semi-Auto,Petrol,22647,Connacht,27000
2022-12-15,Audi,Q3,2021,Automatic,Electric,5252,Connacht,48700
2023-03-04,Audi,A4,2017,Manual,Diesel,62639,Leinster,12000
2022-05-25,Audi,A1,2014,Manual,Petrol,82705,Connacht,9100
2023-04-28,Audi,A4,2020,Semi-Auto,Petrol,22047,Connacht,27300
2022-06-01,Audi,A4,2018,Semi-Auto,Diesel,26270,Munster,32900
2022-08-23,Audi,Q2,2021,Manual,Petrol,2940,Munster,22700
2023-04-04,Audi,A6,2020,Semi-Auto,Electric,21840,Leinster,27000
2023-04-29,Audi,Q3,2019,Manual,Diesel,62318,Munster,18800
2022-10-21,Audi,A3,2017,Manual,Diesel,30520,Ulster,20800
2023-03-23,Audi,Q2,2021,Manual,Diesel,4067,Connacht,25900
2022-09-02,Audi,A3,2021,Semi-Auto,P,4793,Leinster,35300
2023-03-27,Audi,A1,2020,Manual,Electric,4500,Munster,18000
2022-05-13,Audi,Q5,2021,Semi-Auto,Diesel,14101,Connacht,67000
2023-04-19,Audi,Q3,2019,Manual,Petrol,20000,Munster,28000
2023-02-14,Audi,A1,2018,Semi-Auto,Petrol,65232,Munster,14700
2022-09-10,Audi,A4,2018,Semi-Auto,Diesel,28000,Leinster,20700
2022-09-03,Audi,Q3,2019,Auto,Petrol,11760,Connacht,27500
2022-11-17,Audi,A3,2015,Manual,Petrol,52400,Leinster,13000
2022-05-10,Audi,A3,2020,Semi-Auto,Petrol,10827,Ulster,27900
2022-07-31,Audi,Q3,2018,Manual,Diesel,25726,Munster,20200
2022-11-01,Audi,A3,2019,Manual,Petrol,15180,Leinster,29200
2022-10-31,Audi,Q3,2018,Automatic,Petrol,17213,Leinster,25900
2023-01-27,Audi,A4,2015,Auto,Diesel,80100,Leinster,8400
2023-03-05,Audi,A1,2017,Manual,Petrol,12366,Ulster,14200
2022-11-21,Audi,A1,2018,Manual,Petrol,20205,Leinster,15600
2023-01-13,Audi,A4,2021,Automatic,Petrol,5531,Munster,33800
2022-09-14,Audi,Q3,2019,Semi-Auto,Petrol,6997,Leinster,29400
2023-04-26,Audi,A3,2019,Semi-Auto,Diesel,18778,Leinster,25400
2022-08-18,Audi,A1,2021,Semi-Auto,Petrol,2813,Munster,31500
2022-11-18,Audi,A6,2018,Semi-Auto,Diesel,56794,Connacht,22400
2022-09-10,Audi,A3,2019,Manual,Petrol,47057,Ulster,17500
2023-01-06,Audi,Q2,2021,Manual,Electric,7056,Leinster,25000
2022-12-29,Audi,A1,2022,Semi-Auto,Petrol,1192,Connacht,29900
2022-12-25,Audi,A5,2022,Semi-Auto,Petrol,7200,Leinster,44200
2022-10-03,Audi,Q3,2021,Semi-Auto,Petrol,3200,Munster,32400
2022-11-29,Audi,Q3,2021,Automatic,Petrol,1568,Connacht,45500
2022-07-28,Audi,A4,2021,Semi-Auto,Electric,5886,Connacht,33600
2022-08-29,Audi,A1,2019,Manual,P,26600,Leinster,21000
2022-05-05,Audi,A3,2015,Semi-Auto,Petrol,64900,Ulster,13800
2022-07-02,Audi,Q2,2019,Semi-Auto,Diesel,42900,Leinster,31800
2023-02-05,Audi,Q5,2018,Automatic,Diesel,19844,Leinster,34800
2023-01-30,Audi,A5,2016,Manual,Diesel,52800,Connacht,15600
2023-03-24,Audi,A1,2017,Manual,Petrol,25114,Munster,14700
2023-03-19,Audi,A5,2022,Semi-Auto,Electric,2000,Munster,84000
2023-04-08,Audi,A4,2018,Manual,Diesel,79261,Leinster,13800
2022-07-14,Audi,A4,2021,Manual,Petrol,7975,Ulster,30700
2022-09-10,Audi,A3,2017,Semi-Auto,Diesel,38474,Leinster,13600
2022-10-29,Audi,Q3,2021,Manual,Petrol,4800,Ulster,35000
2022-08-15,Audi,Q3,2018,Manual,Petrol,31641,Connacht,19400
2022-09-15,Audi,A5,2016,Automatic,Diesel,62808,Munster,19500
2023-01-02,Audi,A4,2020,Manual,Petrol,18248,Connacht,21000
2023-03-01,Audi,A4,2022,Semi-Auto,Electric,4798,Munster,42200
2022-09-23,Audi,Q3,2014,Manual,D,136200,Connacht,10800
2022-12-27,Audi,A4,2021,Semi-Auto,Petrol,5847,Munster,31800
2022-06-23,Audi,A4,2018,Manual,,105304,Munster,14200
2022-12-07,Audi,A4,2019,Manual,Petrol,28078,Connacht,23000
2022-12-12,Audi,Q3,2021,Automatic,Electric,2929,Munster,48000
2022-05-24,Audi,Q5,2018,Automatic,Diesel,39560,Connacht,24000
2022-05-22,Audi,A5,2021,Manual,Petrol,2400,Leinster,38700
2023-01-18,Audi,Q3,2019,Manual,Petrol,33207,Connacht,20400
2023-03-07,Audi,A4,2021,Automatic,Electric,10256,Connacht,31200
2022-05-18,Audi,Q3,2019,Semi-Auto,Diesel,24524,Munster,27600
2023-02-04,Audi,A1,2019,,Petrol,18436,Connacht,19200
2022-08-16,Audi,A3,2019,Manual,Petrol,32880,Leinster,20200
2022-11-18,Audi,A3,2019,Semi-Auto,Petrol,-1,Munster,25100
2022-12-26,Audi,A4,2016,Manual,Diesel,77590,Leinster,11700
2022-06-21,Audi,A1,2020,Manual,Petrol,6625,Leinster,16200
2022-05-18,Audi,Q5,2019,Automatic,Petrol,16598,Connacht,48100
2022-09-25,Audi,Q3,2018,Manual,Diesel,63364,Munster,18700
2023-03-03,Audi,Q3,2020,Auto,Petrol,9122,Leinster,36400
2022-09-05,Audi,Q3,2020,Manual,Petrol,7157,Munster,23400
2022-08-29,Audi,A4,2022,Manual,Petrol,1097,Leinster,37000
2022-12-04,Audi,A5,2021,Automatic,Electric,1399,Munster,33600
2023-02-12,Audi,A5,2021,Automatic,Electric,1100,Ulster,45500
2022-05-06,Audi,A3,2020,Manual,Petrol,10941,Leinster,24700
2022-06-24,Audi,A5,2015,Manual,Diesel,75005,Leinster,13600
2022-11-29,Audi,A3,2017,Manual,Petrol,39170,Connacht,19000
2022-09-08,Audi,Q3,2022,Semi-Auto,Petrol,3465,Connacht,51700
2023-03-06,Audi,A3,2021,Semi-Auto,Petrol,3200,Munster,39600
2023-03-22,Audi,A4,2021,Automatic,Diesel,8262,Leinster,35600
2022-12-01,Audi,A3,2019,Manual,Petrol,37800,Leinster,21700
2022-12-13,Audi,Q2,2020,Automatic,Petrol,7442,Leinster,27900
2022-11-12,Audi,A1,2021,Automatic,Petrol,7129,Leinster,31400
2022-06-09,Audi,Q2,2021,Automatic,Electric,5400,Munster,38900
2023-02-21,Audi,Q2,2019,Semi-Auto,Petrol,53910,Munster,25900
2022-09-02,Audi,A4,2021,Semi-Auto,Electric,8187,Leinster,36300
2022-09-05,Audi,A3,2021,Semi-Auto,Petrol,10331,Leinster,27300
2023-03-04,Audi,A5,2021,Semi-Auto,Electric,1463,Munster,36100
2022-12-18,Audi,Q3,2017,Manual,Diesel,39228,Connacht,15900
2023-01-05,Audi,A4,2017,Semi-Auto,Diesel,53094,Connacht,16900
2022-11-13,Audi,A4,2022,Semi-Auto,Electric,1429,Leinster,55200
2022-10-15,Audi,A4,2019,Automatic,Diesel,20385,Munster,31500
2022-09-19,Audi,A4,2019,Manual,D,12940,Ulster,25000
2022-12-16,Audi,A5,2017,Automatic,Diesel,38146,Leinster,18000
2022-07-19,Audi,A1,2016,Manual,P,28755,Munster,14400
2022-05-20,Audi,A3,2021,,Electric,5804,Munster,33500
2022-10-12,Audi,A6,2017,Manual,Diesel,59235,Leinster,23300
2022-07-21,Audi,A3,2021,Semi-Auto,Diesel,3600,Munster,31200
2023-02-02,Audi,A4,2018,Manual,Diesel,55088,Leinster,22100
2022-11-16,Audi,A1,2016,Manual,D,84784,Munster,13000
2023-04-04,Audi,Q5,2021,Semi-Auto,Petrol,7678,Munster,43700
2023-01-06,Audi,Q5,2021,Automatic,Electric,6167,Leinster,45400
2023-02-06,Audi,Q3,2022,Semi-Auto,Electric,1734,Leinster,42200
2022-10-19,Audi,A3,2018,Manual,Petrol,21268,Munster,23000
2023-01-17,Audi,Q3,2018,Manual,Diesel,17800,Connacht,23400
2022-10-07,Audi,A4,2021,Semi-Auto,Petrol,5500,Ulster,32900
2023-04-24,Audi,Q3,2015,Semi-Auto,Diesel,31432,Leinster,18100
2023-01-08,Audi,A3,2017,Manual,Diesel,49261,Leinster,14300
2022-07-17,Audi,A6,2018,Semi-Auto,Diesel,23834,Connacht,28000
2022-10-05,Audi,A3,2019,Manual,P,12818,Connacht,20700
2023-02-22,Audi,A3,2017,Semi-Auto,D,30530,Leinster,19500
2022-05-16,Audi,A1,2018,Manual,Petrol,24242,Connacht,15400
2022-12-05,Audi,Q5,2019,Semi-Auto,Diesel,38378,Leinster,44200
2022-11-26,Audi,A3,2019,Manual,Diesel,26020,Leinster,18600
2022-09-04,Audi,A1,2014,Manual,P,31342,Ulster,10800
2022-12-25,Audi,A5,2021,Automatic,Petrol,2567,Munster,37000
2022-07-14,Audi,A1,2017,Manual,Petrol,18464,Connacht,20800
2022-08-24,Audi,A3,2019,Semi-Auto,P,22801,Ulster,25200
